sequence,symbol,ask_price,partitionKey,time_exchange,bid_size,id,ts,ask_size,bid_price
913419,QUOTE_COINBASE_SPOT_BTC_USDT,16906.51,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:07.600366Z,0.008946,23d8167b-0a28-4e40-a27e-967907a2e255,2023-01-04T18:11:07.666836800Z,0.02,16904.75
913421,QUOTE_COINBASE_SPOT_BTC_USDT,16906.49,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:08.246869Z,0.008946,bf8724fb-8f9c-4537-8177-f90b04142e1d,2023-01-04T18:11:08.313084600Z,0.04175739,16904.75
913425,QUOTE_COINBASE_SPOT_BTC_USDT,16906.7,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:09.266926Z,0.008946,d0f5302c-fa19-4b80-813e-726c27de44b5,2023-01-04T18:11:09.332921700Z,0.04175739,16904.75
913429,QUOTE_COINBASE_SPOT_BTC_USDT,16906.7,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:10.304263Z,0.1,89f0778b-f2ef-49b6-a751-472738ef1f43,2023-01-04T18:11:10.371190800Z,0.04575739,16904.76
913430,QUOTE_COINBASE_SPOT_BTC_USDT,16906.69,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:10.833994Z,0.1,750ecbc2-e952-4053-8f83-e45c4919e385,2023-01-04T18:11:10.906184700Z,0.02,16904.76
913433,QUOTE_COINBASE_SPOT_BTC_USDT,16906.53,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:11.102981Z,0.1,40b0b567-3b02-4d4f-96f3-c37fd9084c4f,2023-01-04T18:11:11.170906900Z,0.02,16904.76
913436,QUOTE_COINBASE_SPOT_BTC_USDT,16906.53,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:11.786659Z,0.1,01caedc6-1151-4a66-8a05-fa721c12fbdd,2023-01-04T18:11:11.853169Z,0.02,16903.58
913445,QUOTE_COINBASE_SPOT_BTC_USDT,16905.38,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:12.382240Z,0.1,a7e75119-69b3-4da8-b72a-3d6e6f09e3ad,2023-01-04T18:11:12.456634700Z,0.189,16903.12
913450,QUOTE_COINBASE_SPOT_BTC_USDT,16904.97,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:12.761140Z,0.1,04793ed9-a93f-48b6-92fa-13decc8ff212,2023-01-04T18:11:12.827985700Z,0.02,16903.12
913456,QUOTE_COINBASE_SPOT_BTC_USDT,16904.92,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:13.334445Z,0.1,39bbdd62-670b-4501-b010-4e171086b48c,2023-01-04T18:11:13.401242100Z,0.004,16903.12
913460,QUOTE_COINBASE_SPOT_BTC_USDT,16904.97,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:15.371117Z,0.1,2c9d04e0-47bf-4b37-a3dd-3c712d7aa42c,2023-01-04T18:11:15.437329700Z,0.004,16903.12
913465,QUOTE_COINBASE_SPOT_BTC_USDT,16904.98,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:15.723893Z,0.1,64eb9ea9-0f60-4cfa-b5ef-0920f8600e25,2023-01-04T18:11:15.798906200Z,0.188,16903.12
913468,QUOTE_COINBASE_SPOT_BTC_USDT,16904.95,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:16.105410Z,0.1,5bae7af5-dd0a-4987-974f-472d7b0c4c26,2023-01-04T18:11:16.175910100Z,0.004,16903.12
913475,QUOTE_COINBASE_SPOT_BTC_USDT,16904.71,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:17.223912Z,0.1,91fdcc2f-1f95-4891-b1ca-68c69785f93c,2023-01-04T18:11:17.296822300Z,0.02,16903.12
913477,QUOTE_COINBASE_SPOT_BTC_USDT,16904.71,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:17.895701Z,0.0591908,4e01784b-50d7-4a20-a5b0-5c3d75f836fd,2023-01-04T18:11:17.966908200Z,0.02,16900.84
913487,QUOTE_COINBASE_SPOT_BTC_USDT,16904.18,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:18.108116Z,0.04175739,de7fce46-90e9-44d5-896a-afed81265f56,2023-01-04T18:11:18.177217400Z,0.004,16901.06
913494,QUOTE_COINBASE_SPOT_BTC_USDT,16903.87,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T18:11:19.026689Z,0.04175739,c94e94e9-c556-44ce-af65-88e8467446dc,2023-01-04T18:11:19.123583500Z,0.004,16901.06
